;meta[language=cleartext]
; id      |key(hex)|key(str)| text
    469927|9c80ff0b|| ﺣﺪﺛﺖ اﻟﻜﺎرﺛﺔ اﻟﺘﻲ ﺗُﻌﺮف ﺑﺎﺳﻢ (ﺗﻮﺣﯿﺪ اﻟﻔﻠﻮك) ﻣﻨﺬ 1500 ﻋﺎم. وﺑﺴﺒﺐ ﺗﺼﺎدم ﻛﻮﻧﻲ ﺑﯿﻦ ﻋﺪة أﻛﻮان ﻣﺘﻮازﯾﺔ، ﺧﻠّﻔﺖ ھﺬه اﻟﻜﺎرﺛﺔ وراءھﺎ ﻣﺨﻠﻮﻗﺎت ﻻ ﺗﻨﺘﻤﻲ ﻟﻌﺎﻟﻤﻨﺎ. ﻓﻤﺜﻼً، ﺗﻌﺘﺒﺮ اﻟﻐﯿﻼن اﻟﻌﺎدﯾﺔ وﻏﯿﻼن (ﺟﺮاﻓﯿﺮ) اﻟﻜﺒﯿﺮة، اﻟﺘﻲ اﺑﺘﻌﺪت ﻋﻦ ﻣﻮطﻨﮭﺎ اﻟﺒﯿﺌﻲ، أﺣﺪ اﻟﻤﺨﻠﻮﻗﺎت اﻟﻨﺎﺟﻤﺔ ﻋﻦ ھﺬا اﻻﻟﺘﺤﺎم.<br><br>وﯾﺪﻋﻲ اﻷﻗﺰام أن اﻟﺒﺸﺮ وﺻﻠﻮا إﻟﻰ ھﺬا اﻟﻌﺎﻟﻢ أﯾﻀًﺎ أﺛﻨﺎء اﻻﻟﺘﺤﺎم، وأن ھﺬا ﺣﺪث ﺑﻌﺪ أن ﺗﻤﻜﻨﻮا ﻣﻦ ﺗﺪﻣﯿﺮ ﻋﺎﻟﻤﮭﻢ ﺑﻮﻗﺖٍ ﻗﺼﯿﺮ. وﯾﺪﻋﻲ اﻷﻗﺰام  أﯾﻀًﺎ أن اﻟﺒﺸﺮ ﺗﻌﻠﻤﻮا اﻟﺴﺤﺮ أﺛﻨﺎء اﻻﻟﺘﺤﺎم.<br><br>وﻟﻜﻦ ﺑﺎﻟﻄﺒﻊ، ﻛﻞ ﻣﺎ ﯾُﻘﺎل ﻣﺠﺮد أﻛﺎذﯾﺐ واﻓﺘﺮاءات اﺧﺘﻠﻘﮭﺎ ﻏﯿﺮ اﻟﺒﺸﺮﯾﯿﻦ (اﻷﻗﺰام ) اﻟﺬﯾﻦ ﻻ ﯾﻤﺎﻧﻌﻮن ﻣﻦ اﻟﻠﺠﻮء إﻟﻰ أﺣﻂ اﻟﻮﺳﺎﺋﻞ ﻟﺘﺒﺮﯾﺮ ادﻋﺎءاﺗﮭﻢ.
    514064|00000000||  اﺣﺼﻞ ﻋﻠﻰ ﺟﺎﺋﺰة ﻣﻦ (ﻣﻠﻚ اﻟﻤﺘﺴﻮﻟﯿﻦ) ﻧﻈﯿﺮ ﺗﺤﺮﯾﺮ (رﯾﻜﻮ).
    530186|27bce67d||  ﺟﮭﺎز ﺗﻨﺸﯿﻂ ﻣﻦ (ﺗﺮﯾﺲ)
    592263|00000000||  اﻋﺜﺮ ﻋﻠﻰ اﻟﻤﻜﺎن اﻟﺬي ظﮭﺮ ﻓﯿﮫ اﻟﻮﺣﺶ ﻣﻦ اﻟﻤﺎء ﻣﺴﺘﺮﺷﺪًا ﺑﺤﻮاس (اﻟﻮﯾﺘﺸﺮ).
   1030961|00000000||  ﺗﻌﺠﺒﻨﻲ ﯾﺎ ﻓﺘﻰ! ﻷﻧﻚ ﺗﻐﻠﺒﺖ ﻋﻠﻰ ھﺬا (اﻟﻮﻏﺪ اﻟﺼﻐﯿﺮ)!
   1049943|60ea26e0||  ﺳﯿﻒ ﻓﻮﻻذي. ﻟﻘﺘﺎل اﻟﺒﺸﺮﯾﯿﻦ واﻷﻗﺰام واﻟﻮﺣﻮش اﻟﻤﻌﺘﺎدة.
   1050848|00000000||   ﻗﺎم (ﺟﯿﺮاﻟﺖ) ﺑﺘﺤﺮﯾﺮ أﺣﺪ اﻷﻗﺰام اﻟﺬي ﯾﺪﻋﻰ (رﯾﻜﻮ) ﻣﻦ ﻣﻮت ﻣﺤﻘﻖ وﺑﺼﻮرة ﻣﺆﻟﻤﺔ ﻋﻠﻰ أﯾﺪي اﻟﺴﻔﺎﺣﯿﻦ ﻓﻲ ﻛﺎزﯾﻨﻮ (اﻟﻮﻏﺪ اﻟﺼﻐﯿﺮ). وﻗﺪ وﻋﺪ اﻟﻘﺰم (ﺟﯿﺮاﻟﺖ) ﺑﺄن ﺻﺎﺣﺐ ﻋﻤﻠﮫ - (ﻣﻠﻚ اﻟﻤﺘﺴﻮﻟﯿﻦ) - ﺳﯿﻌﻮض (اﻟﻮﯾﺘﺸﺮ) ﻧﻈﯿﺮ ھﺬه اﻟﻤﺴﺎﻋﺪة.<br>
   1050849|00000000||  ﺗﻐﯿﺮت اﻷﻣﻮر ﺣﺘﻰ أﺻﺒﺢ ﻣﻦ اﻟﻤﻤﻜﻦ وﺻﻒ اﻟﻠﺼﻮص ﺑﺄﺷﺨﺎص ﻣﺸﺮﻓﯿﻦ. ﻟﻢ ﯾﻜﺬب (رﯾﻜﻮ) - ﻗﺎم (ﻣﻠﻚ اﻟﻤﺘﺴﻮﻟﯿﻦ) ﺑﻤﻨﺢ (ﺟﯿﺮاﻟﺖ) ﺟﺎﺋﺰة ﻗﯿﻤﺔ ﻧﻈﯿﺮ اﻟﺨﺪﻣﺎت اﻟﺘﻲ أﺳﺪاھﺎ ﻟﻸﺷﺨﺎص اﻟﺘﺎﺑﻌﯿﻦ ﻟﮫ.
   1050853|00000000||  ﻟﻢ ﯾﺠﺪ (ﺟﯿﺮاﻟﺖ) أي أﺛﺮ ﻟـ (اﻟﻮﻏﺪ اﻟﺼﻐﯿﺮ) ﺧﻼل رﺣﻠﺔ ﺑﺤﺜﮫ ﻣﻊ رﺟﺎل (ﻛﻠﯿﭭﺮ)، وﻟﻜﻨﮫ ﻻ ﯾﻌﺘﻘﺪ أن ھﺬا ﻗﺪ أھﺪر وﻗﺘﮫ. اﻋﺘﺮض (اﻟﻮﯾﺘﺸﺮ) طﺮﯾﻘﮫ ﻣﻦ ﺧﻼل ﻋﺪد ﻻ ﺑﺄس ﺑﮫ ﻣﻦ أوﻗﺎت اﻷﺣﺪاث اﻟﻤﺨﺘﻠﻄﺔ وﻗﺎم ﺑﺬﺑﺢ اﻟﻜﺜﯿﺮ ﻣﻦ اﻟﺮﺟﺎل اﻟﻤﺴﻠﺤﯿﻦ اﻟﻤﻨﺘﻤﯿﻦ ﻟﺒﯿﺌﺎت اﺟﺘﻤﺎﻋﯿﺔ ﻣﺘﻨﻮﻋﺔ؛ ﻣﻤﺎ ﺳﺎﻋﺪه ﻓﻲ اﻟﻨﺠﺎح ﻓﻲ إﺿﻔﺎء ﺷﻜﻞ ﻣﻤﯿﺰ ﻟﺘﻌﻘﯿﺪات اﻟﺤﯿﺎة اﻟﯿﻮﻣﯿﺔ اﻟﺘﻲ ﺗﺤﺪث ﻓﻲ اﻷﻋﻤﺎل اﻹﺟﺮاﻣﯿﺔ ﻓﻲ (ﻧﻮﭬﯿﺠﺮاد). وﺗﺎﺑﻊ (ﺟﯿﺮاﻟﺖ) ﺑﺤﺜﮫ ﻋﻦ (اﻟﻮﻏﺪ اﻟﺼﻐﯿﺮ) ﺑﻤﻔﺮده ﺑﻌﺪﻣﺎ ﺗﻌﺮف ﻋﻠﻰ ﺗﻠﻚ اﻟﻤﻌﻠﻮﻣﺎت.
   1051217|5755c467||  رﺟﻞ (اﻟﻮﻏﺪ اﻟﺼﻐﯿﺮ)
   1051873|00000000||   ﻣﻨﺬ أن ﻋﺸﺖ ﺗﻠﻚ اﻟﻠﯿﻠﺔ اﻟﻤﺼﯿﺮﯾﺔ ﻣﻨﺬ ﻋﺸﺮﯾﻦ ﻋﺎﻣًﺎ ﺗﻘﺮﯾﺒًﺎ ﻋﻨﺪﻣﺎ ﻗﻤﺖ أﻧﺎ وﺻﺪﯾﻘﻲ (ﺟﯿﺮاﻟﺖ) ﺑﺰﯾﺎرة أﺣﺪ اﻟﻤﻼھﻲ اﻟﺘﻲ ﻟﻢ ﺗﻌﺪ ﻣﻮﺟﻮدة ﻓﻲ ﻣﺪﯾﻨﺔ (أوﻛﺴﯿﻨﻔﻮرت) اﻟﺘﻲ ﻛﺎﻧﺖ ﺟﻤﯿﻠﺔ ﻓﻲ وﻗﺖٍ ﻣﺎ، وأﻧﺎ أﺗﻮق ﺑﺸﺪة ﻻﻣﺘﻼك أﺣﺪ ھﺬه اﻟﻤﻼھﻲ ﻓﻲ ﯾﻮم ﻣﻦ اﻷﯾﺎم. وﻋﻨﺪﻣﺎ ﺗﺮك ﻟﻲ (أﻟﻔﻮﻧﺲ ﭬﯿﻠﻠﻲ)، اﻟﻤﻌﺮوف ﺑﺎﺳﻢ (اﻟﻮﻏﺪ اﻟﻜﺒﯿﺮ)، ﻣﻠﮭﻰ (روزﻣﺎري آﻧﺪ ﺛﺎﯾﻢ) ﻓﻲ وﺻﯿﺘﮫ، أﺻﺒﺤﺖ أرى ﺣﻠﻤﻲ واﻗﻌًﺎ ﯾﺘﺤﻘﻖ أﻣﺎﻣﻲ. وﻋﻨﺪﻣﺎ ﺑﺪأت (ﺑﺮﯾﺴﯿﻼ) ﺑﺘﻘﺪﯾﻢ دﻋﻤﮭﺎ ﻟﮭﺬا اﻟﮭﺪف، اﻧﻘﻠﺒﺖ اﻟﻤﻮازﯾﻦ وﺑﺪأت اﻷﻋﻤﺎل ﻓﻲ اﻻزدھﺎر. ﻛﻞ ﻣﺎ ﻛﻨﺖ أﺣﺘﺎﺟﮫ ﻓﻲ ذﻟﻚ اﻟﻮﻗﺖ ھﻮ ﺑﻀﻌﺔ أﺷﯿﺎء ﻗﺒﻞ أن أﺗﻤﻜﻦ ﻣﻦ ﺑﺪء ﺗﺠﺪﯾﺪ ﺣﺎﻧﺔ (روزﻣﺎري آﻧﺪ ﺛﺎﯾﻢ) ﻛﻤﺎ ﻛﺎن ﻣﻦ اﻟﻤﺨﻄﻂ وﺗﺤﻮﯾﻠﮭﺎ إﻟﻰ ﻣﻠﮭﻰ، ﻟﺬا ﻟﺠﺄت إﻟﻰ (ﺟﯿﺮاﻟﺖ)، أﺷﺮس رﺟﻞ ﯾﻤﻜﻨﻚ اﻻﻋﺘﻤﺎد ﻋﻠﯿﮫ ﻓﻲ اﻟﻌﺎﻟﻢ.
   1055184|03e66a0b|| (ﺟﺎن)، رﺟﺎءً - ﻛﻒ ﻋﻦ ھﺬا اﻟﮭﺮاء ﻓﻲ اﻟﺤﺎل. ﻗﺪ ﺗﻨﺪھﺶ ﻟﺴﻤﺎع ذﻟﻚ وﻟﻜﻦ اﻟﻨﺎس ﺳﯿﺘﺬﻛﺮون رؤﯾﺔ ﻗﻄﺔ ﺿﺨﻤﺔ. ﻟﻢَ ﻻ ﺗﺨﺘﺎر ھﯿﺌﺔ أﺧﺮى أﻛﺜﺮ أﻣﺎﻧًﺎ ﻛﻤﺎ ﻓﻌﻠﺖ؟ ﻓﻘﺪ ظﻠﻠﺖ ﻣﺘﻨﻜﺮًا ﻛﻤﺘﺴﻮل ﻣﻨﺬ ﺛﻼث ﺳﻨﻮات وﻟﻢ ﯾﻠﺤﻈﻨﻲ أﺣﺪ. وﯾﺎ ﻟﻠﻤﻜﺎﺳﺐ اﻟﺘﻲ أﺟﻨﯿﮭﺎ! ﻟﻦ ﺗﻀﻄﺮ ﻟﺴﺮﻗﺔ أﺣﺪ. إذًا ﻣﺎذا ﺳﺘﻔﻌﻞ؟ إن ﻗﺮرت أن ﺗﻔﻌﻞ ذﻟﻚ ﻓﺴﺄوﺻﻲ (ﻣﻠﻚ اﻟﻤﺘﺴﻮﻟﯿﻦ) ﻋﻠﯿﻚ.<br> ﺣﺘﻰ ﺧﻄﺎب آﺧﺮ، <br> (ﻟﻮﯾﺲ). <br> ﻣﻠﺤﻮظﺔ. اﺣﺮق ھﺬا اﻟﺨﻄﺎب ﻓﻮر ﻗﺮاءﺗﮫ، ﺣﺴﻨًﺎ؟ <br> ﻣﻠﺤﻮظﺔ أﺧﺮى. ﻧﻌﻢ، ﻧﻌﻢ، أﻋﺮف - أﻧﺎ ﻣﺼﺎب ﺑﺠﻨﻮن اﻻرﺗﯿﺎب. وﻟﻜﻦ أرﺿِﻨﻲ واﺣﺮﻗﮫ. <br> ﻣﻠﺤﻮظﺔ أﺧﺮى أﺧﯿﺮة. إن وﺟﺪت ﻣﻌﻚ ھﺬا اﻟﺨﻄﺎب ﻋﻨﺪﻣﺎ آﺗﻲ ﻟﺮؤﯾﺘﻚ اﻟﻤﺮة اﻟﻘﺎدﻣﺔ ﻓﺄﻧﺖ ﻣﺪﯾﻦ ﻟﻲ ﺑﺸﺮاب.
   1056097|b570ed02||  ﺧﻄﺎب (اﻟﻮﻏﺪ اﻟﺼﻐﯿﺮ) إﻟﻰ رادوﻓﯿﺪ
   1058764|219d4652|| ﺳﯿﻮف ﺗﺤﺎرب اﻟﺴﺎﺣﺮات: ﻣﺬﻛﺮات ﺻﺎﺋﺪ <br> (ھﺎﯾﻨﺮﯾﻚ ﻛﺮاﻧﺮ) <br> <br> ﺗﺴﺄﻟﻮن ﻣﻦ ھﻢ اﻟﺼﺎﺋﺪون؟ إﻧﮭﻢ أﺷﺨﺎص ﻣﺜﻠﻲ وﻣﺜﻠﻜﻢ. أﺷﺨﺎص ﻣﺤﺘﺮﻣﻮن ﯾﻜﺮھﻮن اﻷﻛﺎذﯾﺐ وﯾﻔﻌﻠﻮن اﻟﺨﯿﺮ. ﯾﻌﯿﺸﻮن وﻓﻘًﺎ ﻟﻘﻮاﻧﯿﻦ اﻹﻟﮫ وﻗﻮاﻧﯿﻦ اﻟﻄﺒﯿﻌﺔ أﯾﻀًﺎ. ﯾﺘﻘﺰزون ﻣﻦ ﻣﻜﺎﺋﺪ اﻟﺴﺎﺣﺮات واﻟﻌﺎﻣﻠﯿﻦ ﺑﺎﻟﺴﺤﺮ واﻷﻗﺰام. ﻛﻞ ﻣﺎ ﯾﻔﺮﻗﻨﺎ ﻋﻦ اﻟﻨﺎس أﻧﻨﺎ ﻧﻤﻠﻚ اﻟﺸﺠﺎﻋﺔ ﻟﺤﻤﻞ اﻟﺴﻼح ﻟﻠﺪﻓﺎع ﻋﻦ أراﺿﯿﻨﺎ ﻣﻦ اﻟﺸﺮ وأن ﻧﻘﺘﻠﻊ اﻟﻐﺮﻏﺮﯾﻨﺎ اﻟﺘﻲ ﺗﺄﻛﻠﻨﺎ ﻣﻦ اﻟﺪاﺧﻞ.<br> ﻟﯿﺲ ﻟﺪﯾﻨﺎ أي ﻗﺎﺋﺪ. ﻟﯿﺲ ﻟﺪﯾﻨﺎ ﺣﺼﻮن أو أراضٍ. رﻏﻢ أن (رادوﭬﯿﺪ) اﻟﻤﺆﻣﻦ ﯾﺪﻋﻤﻨﺎ ﺑﺄﻣﻮاﻟﮫ أﺣﯿﺎﻧًﺎ ﻓﻠﻢ ﻧﺆدِ اﻟﯿﻤﯿﻦ إﻟﯿﮫ أو إﻟﻰ أي ﺣﺎﻛﻢ آﺧﺮ. ﻧﺤﻦ ﻻ ﻧﺨﺪم ﺳﻮى اﻟﻨﺎر اﻷزﻟﯿﺔ وﻻ ﻧﺴﺘﻤﻊ ﺳﻮى ﻟﻀﻤﺎﺋﺮﻧﺎ. <br> ﻣﻦ ﯾﻤﻜﻨﮫ أن ﯾﻨﻀﻢ إﻟﯿﻨﺎ؟ أي ﺷﺨﺺ ﻟﺪﯾﮫ روح ﺗﻘﯿﺔ وﺟﺴﺪ ﺳﻠﯿﻢ. ﯾﻤﻜﻨﻜﻢ أن ﺗﺠﺪوﻧﺎ ﻓﻲ ﻛﻞ اﻟﻤﺪن اﻟﻜﺒﯿﺮة ﻓﻲ اﻟﺸﻤﺎل. ﺳﻨﺰودﻛﻢ ﺑﺎﻟﺴﻜﻦ واﻟﺴﻼح. ﺳﻨﺸﺮح ﻟﻜﻢ ﻛﯿﻒ ﺗﻜﺘﺸﻔﻮن ﻋﻼﻣﺎت اﻟﺸﺮ - وﺣﻤﺎت ذات أﺷﻜﺎل ﻏﺮﯾﺒﺔ وﺳﺮﯾﺔ أو اﻣﺮأة ﺗﻌﺪت اﻟﺜﻼﺛﯿﻦ رﺑﯿﻌًﺎ وﻟﮭﺎ ﺑﺸﺮة ﻧﺎﻋﻤﺔ أو اﻻﺣﺘﻔﺎظ ﺑﻘﻄﻂ ﺳﻮداء ﻓﻲ ﺣﺪﯾﻘﺔ اﻟﻤﻨﺰل - ﻋﻠﻰ ﺳﺒﯿﻞ اﻟﻤﺜﺎل وﻟﯿﺲ اﻟﺤﺼﺮ.  ﺳﻨﺮﯾﻜﻢ ﻛﯿﻒ ﺗﺪاﻓﻌﻮن ﻋﻦ أﻧﻔﺴﻜﻢ ﻣﻦ أﻋﻤﺎل اﻟﺴﺤﺮ وﻛﯿﻒ ﺗﺮوﺿﻮن ﻋﻨﺎﺻﺮ اﻟﺴﺤﺮ وﺗﻀﻌﻮن ﺣﺪًا ﻟﮭﺎ ﺑﺎﺳﺘﺨﺪام "دﯾﻤﯿﺮﯾﺘﯿﺎم". ﺳﻨﻌﻠﻤﻜﻢ ﻛﯿﻒ ﺗﻄﺎردون اﻟﻤﺨﻄﺌﯿﻦ وﺗﻌﺮﻓﻮن ﻣﻨﮭﻢ أﺳﺮارھﻢ ﺑﺎﺳﺘﺨﺪام اﻟﺤﺪﯾﺪ اﻟﺴﺎﺧﻦ وﻛﯿﻒ ﺗﻘﺘﻠﻮﻧﮭﻢ وﺗﻄﮭﺮوﻧﮭﻢ ﺑﺎﻟﻨﺎر اﻟﻤﻘﺪﺳﺔ.
